#1 Nodes,             #2 AvgThroughput,               #4 totalBEThroughput, 
#6 totalBKThroughput,   #8 totalVIThroughput,           #10 totalVOThroughput,
#12 totalCollisions,    #14 totalBECollisions,          #16 totalBKCollisions,
#18 totalVICollisions,  #20 TotalVOCollisions,          #22 totalInternalCollisions,    
#24 totalBEIntCol,      #26 totalBKIntCol,              #28 totalVIIntCol,
#30 totalVOIntCol,      #32 overallFairness,            #34 BEFairness,
#36 BKFairness,         #38 VIFairness,                 #40 VOFairness,
#42 avgTimeBtSxTxBE,    #44 avgTimeBtSxTxBK,            #46 avgTimeBtSxTxVI,
#48 avgTimeBtSxTxVO,    #50 qEmptyBE,                   #52 qEmptyBK,
#54 qEmptyVI,           #56 qEmptyVO                    #58 totalDropped,
#60 droppedBE,          #62 droppedBK                   #64 droppedVI,
#66 droppedVO
5 23024900 0 2807640 0 2830090 0 5640030 0 11747200 0 96568 0 0.0539815 0 0.0540592 0 0.106977 0 0.206754 0 11639 0 3940 0 3583 0 4116 0 0 0 2.85272 0 0.999827 0 0.996809 0 0.997794 0 0.999683 0 0.0145871 0 0.0145126 0 0.00727738 0 0.00348702 0 0 0 0 0 0 0 0 0 5274 0 568 0 542 0 1274 0 2890 0 
10 19887300 0 2521580 0 2454570 0 4969350 0 9941810 0 134031 0 0.07241 0 0.0716355 0 0.141863 0 0.261615 0 7942 0 2629 0 2321 0 2992 0 0 0 2.90673 0 0.99677 0 0.997436 0 0.998703 0 0.999192 0 0.0325509 0 0.0334276 0 0.0164969 0 0.00824491 0 0 0 0 0 0 0 0 0 23722 0 2804 0 2540 0 5779 0 12599 0 
15 18030300 0 2292290 0 2298920 0 4637980 0 8801080 0 156447 0 0.0807934 0 0.0807356 0 0.160515 0 0.289901 0 6156 0 2046 0 1728 0 2382 0 0 0 2.96428 0 0.996028 0 0.998751 0 0.997452 0 0.999005 0 0.0537554 0 0.0534725 0 0.0265496 0 0.0139712 0 0 0 0 0 0 0 0 0 55720 0 6717 0 6654 0 13738 0 28611 0 
20 16685600 0 2118290 0 2145160 0 4302190 0 8119990 0 172862 0 0.0863927 0 0.0871607 0 0.171233 0 0.309832 0 5013 0 1630 0 1418 0 1965 0 0 0 2.96919 0 0.995113 0 0.994769 0 0.994798 0 0.998615 0 0.0776365 0 0.076669 0 0.0382506 0 0.0201976 0 0 0 0 0 0 0 0 0 98194 0 11905 0 12873 0 23815 0 49601 0 
25 15568600 0 2047670 0 1997860 0 3976890 0 7546140 0 186412 0 0.091745 0 0.090906 0 0.17838 0 0.325284 0 4341 0 1385 0 1213 0 1743 0 0 0 2.9867 0 0.997702 0 0.994852 0 0.998503 0 0.997286 0 0.100072 0 0.102921 0 0.0515272 0 0.0272017 0 0 0 0 0 0 0 0 0 151055 0 18857 0 19079 0 39278 0 73841 0 
30 14623000 0 1916270 0 1942650 0 3766440 0 6997690 0 197897 0 0.0951578 0 0.0955009 0 0.185339 0 0.335403 0 3728 0 1235 0 1096 0 1397 0 0 0 3.02032 0 0.994148 0 0.99568 0 0.996839 0 0.997644 0 0.128742 0 0.12686 0 0.0653917 0 0.0351845 0 0 0 0 0 0 0 0 0 210087 0 27693 0 27036 0 55184 0 100174 0 
35 13820900 0 1839190 0 1789050 0 3526160 0 6666490 0 207639 0 0.0984937 0 0.0969841 0 0.190523 0 0.345188 0 3353 0 1133 0 957 0 1263 0 0 0 3.00134 0 0.991933 0 0.991465 0 0.996983 0 0.997936 0 0.156772 0 0.161327 0 0.0814863 0 0.0430721 0 0 0 0 0 0 0 0 0 289969 0 38123 0 37955 0 76211 0 137680 0 
40 13103800 0 1724660 0 1707540 0 3376330 0 6295310 0 216593 0 0.0999694 0 0.0995324 0 0.195844 0 0.352588 0 3015 0 1019 0 836 0 1160 0 0 0 3.00867 0 0.993521 0 0.995072 0 0.995547 0 0.998328 0 0.190824 0 0.19251 0 0.0973779 0 0.0521089 0 0 0 0 0 0 0 0 0 366799 0 49703 0 47687 0 95014 0 174395 0 
45 12451500 0 1665110 0 1708200 0 3189390 0 5888820 0 224495 0 0.102861 0 0.10381 0 0.198933 0 0.357222 0 2658 0 880 0 742 0 1036 0 0 0 3.05752 0 0.992344 0 0.991288 0 0.995828 0 0.997779 0 0.222558 0 0.217233 0 0.115927 0 0.0626905 0 0 0 0 0 0 0 0 0 449967 0 58380 0 58085 0 116181 0 217321 0 
50 11856200 0 1594570 0 1572040 0 3122870 0 5566710 0 231899 0 0.104258 0 0.103887 0 0.204034 0 0.36302 0 2471 0 802 0 723 0 946 0 0 0 3.06252 0 0.992107 0 0.991438 0 0.995843 0 0.997971 0 0.258426 0 0.262306 0 0.131566 0 0.0736767 0 0 0 0 0 0 0 0 0 553404 0 73586 0 74232 0 143821 0 261765 0 
